address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:NTY,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,83,"Tynemouth Jubilee Infirmary, Hawkey's Lane, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,2019-07-09,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=PPBR07BH0GZ00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,85,"Land at 26-37 Clive Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,91,"Percy Main Bus Depot, Norham Road, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,88,53,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,95,"Grieves Row, Dudley",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,4.43,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,2016-07-26,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NSYZYABH0GZ00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,112,"Fenwick's Pit, East Holywell",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,2018-01-03,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGUF8XBH0I300,not permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,116,"Former Grange Interiors Building, Bird Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:NTY,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,162,"Land at Rising Sun adjacent to Sports Ground, Kings Road North, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2019,,,15/04/2020,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:NTY,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,198,"Land at Coble Dene, Royal Quays, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,94,94,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,219,"Site at Coquet Avenue (Former site of Marine Park and Cocquet Park First School), Whitley Bay",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,31/12/2019,,,15/04/2020,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,51,51,,,,,,,,,,local-authority-eng:NTY,,owned by a public authority,,,,,,,,2012-06-06,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,223,"Land south of Whitley Road, Benton",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,15/04/2020,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,2016-11-29,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEH2HHBHH5400,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,233,"Fleur De Lis, Dock Road Industrial Estate, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,2017-07-21,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OPYB88BHGHE00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,249,"Linskill Mews, Linskill Terrace, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2019,,,15/04/2020,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,local-authority-eng:NTY,,owned by a public authority,,,,,,,,2007-12-27,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JP8ISTBHEC000,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,260,"Bawtry Court, Broomfield Avenue, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,12,5,,,,allocated for ?residential development for the purposes of section 59A of the Town and Country Planning Act 1990 (permission in principle),,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,2020-04-14,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?keyVal=PWZW3UBH09D00&activeTab=summary,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,266,"Pioneer Social Club, Seghill Road Ends, Dudley",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,4.88,,,,,,,,,,,,,,,,,,110,110,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,277,Stephenson Industrial Estate East,http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,164,164,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,278,Stephenson Industrial Estate West,http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,280,"Tanners Bank West (S), North Shields (former Tyne Brand site)",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,42,42,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,281,"Tanners Bank East, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,282,"Brewhouse Bank A  (northern parcel), North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,,31,31,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,284,"East George Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,285,"Hutson Street & East George Street Block, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,96,96,,,,,,,,,,local-authority-eng:NTY,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,288,"Dock Road Industrial Estate, Lawson Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,299,"Land at North Shields Metro Station, Russell Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,20,12,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,301,"Land adjacent to Benton Metro Station, Station Approach, Benton",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,302,"Metro Sidings at Waterville Road, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,28,17,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,307,"Percy Hedley School, Station Road, Forest Hall",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,15/04/2020,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,311,"Land at Albion Road, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,local-authority-eng:NTY,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,315,"Albion House, Albion Road, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:NTY,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,323,"Bingo Hall, Lovaine Place, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,local-authority-eng:NTY,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,324,"Land at Waldo Street, North Shields",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:NTY,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,326,"Telephone Exchange, Station Road, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,local-authority-eng:NTY,,owned by a public authority,,,,,,,,2019-09-16,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=POEWCHBHJXE00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,337,"Whisky Bends, Promenade, Whitley Bay",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,338,"Garage Site, The Links, Whitley Bay",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2020,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,local-authority-eng:NTY,,not owned by a public authority,,,,,,,,2012-03-02,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LVIOSBBH0GZ00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,339,"Former Coastways Garage, Coast Road, Wallsend",http://my.northtyneside.gov.uk/category/1134/housing-and-employment,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
