address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,40,35,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H5),,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,331,"The Abattoir, Wyresdale Road",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,6.49,,,,,,,,,,,,,,,,,,400,350,,,,"The site has a draft allocation in the emerging Strategic Policies and Land Allocations DPD for a mixture of residential, commercial, retail, cultural, tourism and car parking (policy SG5)",,,,,,local-authority-eng:LAC,,mixed ownership,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,343/385/833,"Canal Quarter, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,6,4,,,,,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,355,"Bowling Green, The Bowerham Hotel",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,3.21,,,,,,,,,,,,,,,,,,84,72,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H5),,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,359,"Farmers Auction Mart, Wyresdale Road",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,3.66,,,,,,,,,,,,,,,,,,88,75,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H3.1),,,,,,local-authority-eng:LAC,,owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,369,Ridge Lea Hospital,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,20,15,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy EC6),,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,372,"University Of Cumbria, Coulston Road",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2017,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,28,28,,,,18/00637/VCN - Erection of two 4-storey student accommodation buildings comprising of 28 6-bed cluster flats (C4) with associated car parking and bin and cycle stores (pursuant to the variation of condition 2 on planning permission 16/00847/FUL),,,,,,local-authority-eng:LAC,,,,,,,,,,2017-02-13,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,375,"Former Filter House, Scotforth Road",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,21/03/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,12,10,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H3.2),,,,,,local-authority-eng:LAC,,,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,383,Stone Row Head,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,19.83,,,,,,,,,,,,,,,,,,600,576,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy DOS5) 18/01593/OUT - Erection of 9 dwellings (the permission relates to part of the site),,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,2007-05-30,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,408,"Former Pontins Holiday Camp, Carr Lane",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,12,8,,,,,,,,,,local-authority-eng:LAC,,,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,481,"Club, Victoria Street",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2017,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,12,9,,,,,,,,,,local-authority-eng:LAC,,owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,495,"Nursery On White Lund Road, White Lund",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,21/03/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,5,5,,,,17/01384/FUL - Demolition of existing dwelling and detached garage and erection of 5 detached 2-storey dwellings with associated access and landscaping.,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,2018-01-25,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,500,"Land West Of 113 White Lund Road, Oxcliffe Road",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,28,24,,,,,,,,,,local-authority-eng:LAC,,owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,522,Westview Road Car Park,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,17,17,,,,"14/00106/CU - Change of use and conversion of former public house (A4) to five 1-bed, eight 2- bed and four 3-bed apartments (C3), construction of dormers to front and rear, creation of associated car parking and landscaping and the demolition of existing single storey buildings.",,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,692,"Battery Hotel, Sandylands Promenade",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,35,30,,,,,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,693,5-11 Brock Street,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,35,35,,,,"The planning permission 15/01122/FUL expires on 06/07/2019. The permission requires the submission an application and approval of details prior to renovation of the rear yard. 14/00961/CU - Change of use of upper floors from retail and storage to student accommodation comprising 35 studio apartments, creation of a fourth floor with alterations to the roof including new dormer windows to the front and rear, alterations to fenestration",,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,2014-04-08,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,698,47-51 North Road,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,35,30,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy H2.6),,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,713,"Halton Mill, Mill Lane",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2018,,,,,,,,,,,,,,20.89,,,,,,,,,,,,,,,,,,200,150,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy DOS2) for mixed residential and employment use,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,736,Lune Industrial Estate,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,15/02/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2019,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,35,30,,,,The site forms part of a draft allocation in the Strategic Policies and Land Allocations DPD (policy SG7),,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,,,,,,,,,,,,,,,,,,,,,,823,Lansil Sports and Social Club,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,02/01/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2017,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,9,9,,,,"16/00172/CU - Change of use of offices (A2) into 9 self-contained flats (C3) including demolition of outrigger and erection of two storey rear extension, removal of shop front with replacement front porch, alterations to some windows and doors, creation of two new side windows.",,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,826,2-4 New Street,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,21/03/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2017,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,6,6,,,,15/01122/FUL – Demolition of warehouse and erection of 6 dwelling houses,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,2016-07-07,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,828,"Alice Street Works, Alice Street",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,21/03/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2019,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,10,14,,,,,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,871,Farmhouse Tavern and Motel,http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,02/01/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2019,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,17/01219/OUT - Erection of two story and four story building conprising apartment and associated demolition of industrial building and ancillary building,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,2016-10-16,https://planning.lancaster.gov.uk/online-applications/,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,872,"J Wedlake and Son, Wheatfield Street",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,02/01/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
