address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,6,6,,,,Planning permission Ref: 034403 gives permission for 6 flats. Vacant offices on site.,,,,,,,,not owned by a public authority,,,,,,,,2019-11-21,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF031,"Site 52C043 (formerly offices 1A-1D The Lodge), School Walk, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,6,6,,,,"Planning permission Ref: 031929  for two houses expired 22/05/2015 without being implemented.

Planning permission Ref: 34193 gives permission for 6 apartments. Lock up garages currently on site.

2018/19: Trenches have been dug and filled with concrete",,,,,,,,not owned by a public authority,,,,,,,,2017-02-22,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF032,"Site 51B028 - Land and garages, Regent Street, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-06-03,,,2020-06-25,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,2,2,,,,"Planning permission Ref: 33300  for a mixed use, including a conversion for two flats. Disused pub and carpark on site, currently being used as a hand carwash.   

June 2019: Building Control have reported completion",,,,,,,,not owned by a public authority,,,,,,,,2016-06-30,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF033,"Cherry Tree, Haunchwood Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,11,11,,,,"""Planning permission Ref: 034349  is for 11 dwellings. 
2017/18 the sales garage and workshop have been demolished and the site has been cleared.""",,,,,,,,not owned by a public authority,,,,,,,,2017-08-30,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF034,"Corner House Garage, Nuneaton Road, Bulkington",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,Planning permission Ref: 034761 is for 5 flats. There is currently an occupied bungalow on this corner plot.,,,,,,,,not owned by a public authority,,,,,,,,2017-08-23,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF035,"120 Lutterworth Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,2020-06-25,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,38,38,,,,"Planning permission Ref: 34919 is for 38 dwellings. The site currently accommodates the former Tuttle Hill covered reservoir, which has been decommissioned by Severn Trent.

18/19: Development had commenced with some completions",,,,,,,,not owned by a public authority,,,,,,,,2017-09-14,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BF036,"Site 27c003:  Former Reservoir, Mancetter Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,10,10,,,,Planning permission Ref: 034568 is for 10 apartments. The site currently accommodates  a single residential property.,,,,,,,,not owned by a public authority,,,,,,,,2017-09-18,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF037,"187 Heath End Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,154,154,,,,"""This is the Outline planning permission for the major regeneration project for Camp Hill. Ref: 029715.  The site is being delivered by the Pride in Camphill project on a phased approach.  The remaining land to which the Outline permission relates is occupied by residential dwellings,  which are to be demolished a part of the redevelopment project. 
The Area (Ha) is approximate

2018/19 Several Resevered matters applications have been granted.""",,,,,,,,mixed ownership,,,,,,,,2009-11-11,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BF038,"Camp Hill Phase 3, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,7,7,,,,"""Outline planning permission Ref  032266 granted for  residential development, but not implemented, expired 21/10/2017.

New Full planning application 036046 has been submitted and accepted on 11/12/2018 - the application is pending decision. Application for 14 appartments (WITHDRAWN)

The site currently accommodates operational factory units , which are proposed to be demolished.""",,,,,,,,not owned by a public authority,,,,,,,,,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BF039,"Site 51B012: P & C Coils Ltd, Anker Street, Nuneaton, Warwickshire",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,12,12,,,,"Outline planning permission 031685 for a  residential development of 12 flats. The site currently accommodates two residential houses (Expired 17/2/2018)

2018/19: Full planning permission  036470 granted 19/07/2019 .",,,,,,,,not owned by a public authority,,,,,,,,2015-02-12,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BF040,"2 Royal Oak Lane & 347 Goodyers End Lane, Ash Green",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,12,12,,,,"Outline planning permission 033203 for a residential development of 12 dwellings. The site currently accommodates a series of buildings (Expired 5/11/2018).

No new planning applications have been submitted.
Applications for residential developments may be considered.",,,,,,,,not owned by a public authority,,,,,,,,2015-11-05,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BF042,"12-18 Lister Street, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,32,32,,,,"""Full planning permission 030291 granted, but not implemented  expired on 06/10/2014. The land is still vacant.
New Full Planning Permission (034542)  granted  to replace previous expired permission. New permission granted 25/05/2018.""",,,,,,,,not owned by a public authority,,,,,,,,2018-05-25,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF043,"Queen's Rd, 207-223, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,14,14,,,,"Full planning permission 030460 granted, but not implemented expired on 15/02/2015. The land is still vacant, no new planning applications have been submitted.  Applications for residential developments may be considered.",,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BF044,"Former Corner Pin Pub, King St, Bedworth",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,14,14,,,,"Outline planning permission 31109 granted, subject to 106 agreement. Not implemented, expired on 13/06/2015. No new planning applications have been submitted. Applications for residential developments may be considered",,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BF045,"Haunchwood Rd,116-120, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,8,8,,,,"""Full planning permission 030143 granted for 8 flats, but not implemented, expired 05/08/2016.

The site once accommodated St Pauls Hall. This has been demolished and the site has been left cleared.

No  new planning applications have been submitted.

Applications for residential developments may be considered.""",,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BF046,"Site 48C010: Church Rd, between 93 & 99, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-11-30,,,2020-06-25,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,50,50,,,,"Planning permission Ref: 35246 gives permission for 50 retirement living apartments. Vacant retail units on site and surface carpark. 

November 2019: Development nearly completed",,,,,,,,owned by a public authority,,,,,,,,2018-02-21,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF047,"Site 51A070 - site Church St Mill St Vicarage St, Church Street, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,6,6,,,,Planning permission Ref: 34379  gives permission for 6 dwellings (Granted at Appeal),,,,,,,,not owned by a public authority,,,,,,,,2017-11-02,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF048,"34 Leyland Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,9,9,,,,Planning permission Ref: 35330 gives permission for 9 apartments on land of former garden centre,,,,,,,,not owned by a public authority,,,,,,,,2018-03-22,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF049,"Land of Former Garden Centre, Site 48a016  Kingswood Road, Kingswood Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,29,29,,,,Planning permission Ref: 34424 gives permission for 29 dwellings (granted at appeal),,,,,,,,not owned by a public authority,,,,,,,,2018-05-30,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BF050,"Site 62C004,  Shepperton Business Park, Triton Road, Nuneaton",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-25,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,14,14,,,,Planning permission Ref: 35824 gives permission for 14 dwellings,,,,,,,,not owned by a public authority,,,,,,,,2019-01-22,https://customer.nuneatonandbedworth.gov.uk/en/AchieveForms/?form_uri=sandbox-publish://AF-Process-bb4f1551-25f7-4c9d-9504-359555b4764c/AF-Stage-52bb890a-7580-4889-8b19-31d27fd8a3bd/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes&noLoginPrompt=1,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BF051,"Willow Grange"", Shilton Lane, Bulkington,",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
