address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR082,"""Land between Castle Street and Church Path fronting Old Road, East Cowes, PO32""",-1.287966,50.759998,https://www.iwight.com/brownfieldlandregister,0.38,not owned by a public authority,,permissioned,reserved matters approval,2015-03-19,,41,41,41,yes,"""P/01562/14""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR083,"""Sans Souci, Main Road, Havenstreet, Ryde, PO334DL""",-1.206517,50.710308,https://www.iwight.com/brownfieldlandregister,0.75,not owned by a public authority,,permissioned,full planning permission,2015-07-01,,10,10,10,yes,"""P/01263/14""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR084,"""Westfield Holiday Centre, Shore Road, Ventnor, PO381RL""",-1.190038,50.597154,https://www.iwight.com/brownfieldlandregister,1.08,not owned by a public authority,,permissioned,full planning permission,2017-03-08,,12,12,12,yes,"""P/00039/16""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR085,"""Former Harcourt Sands Holiday Park, Puckpool Hill, Ryde, PO331PJ""",-1.13406,50.724838,https://www.iwight.com/brownfieldlandregister,11.29,not owned by a public authority,,permissioned,outline planning permission,2015-12-01,,128,128,128,yes,"""P/00573/15""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR086,"""Spring Vale Hotel & Restaurant, Springvale Road, Seaview, PO345AN""",-1.123606,50.724013,https://www.iwight.com/brownfieldlandregister,0.09,not owned by a public authority,,permissioned,full planning permission,2016-11-01,,9,9,9,yes,"""P/00700/16""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR087,"""11, 11a, 11b, 11c, 11d St James Street, Newport, PO30""",-1.296158,50.700614,https://www.iwight.com/brownfieldlandregister,0.06,not owned by a public authority,,permissioned,full planning permission,2017-09-18,,20,20,20,yes,"""P/00914/16""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR088,"""Land to west of Castle Street & Maresfield, incorporating Columbine, part of Venture Quays, Barracks Building at the Esplanade and Albany Road, East Cowes, PO32""",-1.288905,50.760741,https://www.iwight.com/brownfieldlandregister,2.31,not owned by a public authority,,pending decision,outline planning permission,,,53,53,53,yes,"""Resolution to grant subject to signing of S106. P/00941/16""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR089,"""Part OS parecel 8530 off Main Road, Rookley, Ventnor, PO38""",-1.282664,50.655963,https://www.iwight.com/brownfieldlandregister,1.52,not owned by a public authority,,permissioned,full planning permission,2017-05-17,,21,21,21,yes,"""P/01392/16""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR090,"""Formerly Pondwell Holiday Camp, Pondwell Hill, Ryde, PO331QA""",-1.123851,50.717711,https://www.iwight.com/brownfieldlandregister,1.44,not owned by a public authority,,permissioned,full planning permission,2017-10-16,,25,25,25,yes,"""P/00867/17""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR091,"""Former Bembridge C or E School, Steyne Road, Brembridge, PO35""",-1.083307,50.685133,https://www.iwight.com/brownfieldlandregister,0.75,not owned by a public authority,,permissioned,full planning permission,2015-06-09,,13,13,13,yes,"""P/01479/14""",22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR092,"""Former Youth Centre, Well Street, Ryde""",-1.164225,50.724671,https://www.iwight.com/brownfieldlandregister,0.08,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR094,"""Former Sandham Middle School site, Sandown""",-1.164089,50.659004,https://www.iwight.com/brownfieldlandregister,2.29,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR095,"""Test Centre, 23 Medina Avenue, Newport""",-1.290793,50.695761,https://www.iwight.com/brownfieldlandregister,0.1,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR096,"""Former Ventnor Youth Centre, Victoria Street, Ventnor""",-1.201952,50.595329,https://www.iwight.com/brownfieldlandregister,0.03,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR098,"""St Thomas' Car Park, St Thomas Street (south), Ryde""",-1.162872,50.732225,https://www.iwight.com/brownfieldlandregister,0.45,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR100,"""Former Town Hall, Grafton Street, Sandown""",-1.157442,50.654918,https://www.iwight.com/brownfieldlandregister,0.15,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR101,"""Former Weston Primary School site, Weston Road, Totland""",-1.543489,50.67742,https://www.iwight.com/brownfieldlandregister,0.41,owned by a public authority,,not permissioned,,,,5,5,5,,,22/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR109,"""Wight City Leisure Centre, 37 Culver Parade, Sandown""",-6.809488,53.943132,https://www.iwight.com/brownfieldlandregister,0.54,not owned by a public authority,,permissioned,full planning permission,2018-05-02,,47,47,47,yes,"""P/00691/17""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR110,"""Highmead and The Laurels (formally Elmdon House), 3, Highfield Road, Shanklin""",-6.858358,53.918433,https://www.iwight.com/brownfieldlandregister,0.28,owned by a public authority,,permissioned,full planning permission,2018-08-23,,10,10,10,yes,"""P/01393/17""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR111,"""Fallowfield Rest Home, 14 Great Preston Road, Ryde""",-1.149845,50.721573,https://www.iwight.com/brownfieldlandregister,0.11,not owned by a public authority,,permissioned,full planning permission,2018-07-31,,14,14,14,yes,"""P/00631/18""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR112,"""Steephill Residential Home, 2 Steephill Court Road, Ventnor""",-1.230706,50.589938,https://www.iwight.com/brownfieldlandregister,0.44,not owned by a public authority,,permissioned,full planning permission,2018-09-14,,10,10,10,yes,"""P/00505/18""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR113,"""91-93B High Street, Ryde""",-1.163865,50.724992,https://www.iwight.com/brownfieldlandregister,0.07,not owned by a public authority,,permissioned,outline planning permission,2018-03-27,,16,16,16,yes,"""P/01203/17""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR114,"""Savoy Court, Victoria Road and 1 and 3, Avenue Road, Sandown""",-1.150513,50.656361,https://www.iwight.com/brownfieldlandregister,0.18,not owned by a public authority,,permissioned,full planning permission,2018-04-16,,12,12,12,yes,"""P/00216/18""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR115,"""Medina Food Services, 1 Little London, Newport""",-1.29207,50.704078,https://www.iwight.com/brownfieldlandregister,0.19,not owned by a public authority,,permissioned,outline planning permission,2018-08-15,,21,21,21,yes,"""P/00959/17""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR022,"""Winchester House, Sandown Road, Shanklin""",-1.16971,50.640321,https://www.iwight.com/brownfieldlandregister,0.76,not owned by a public authority,,not permissioned,,,,20,20,20,,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR003,"""Former Flamingo Park, Oakhill Road, Seaview""",-1.123577,50.721001,https://www.iwight.com/brownfieldlandregister,6.38,not owned by a public authority,,not permissioned,,,,15,15,15,,,21/12/2018,21/12/2018,,,
