address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,South Oxford Business Centre Lower Road Garsington,458387,200640,,0.642388,not owned by a public authority,,permissioned,,,,10,,,,,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Hughendon Motors, London Road, Milton Common",465448,203264,,0.269043,not owned by a public authority,,permissioned,,,,5,,,,,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"The Downs, Wheatley Road, Garsington",458427,203326,,1.13808,not owned by a public authority,,not permissioned,,,,29,,,,Large majority of site is Brownfield. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land at Woodcote Garden Centre, Woodcote",464881,182142,,0.208373,not owned by a public authority,,permissioned,,,,9,,,,Large majority of site is Brownfield.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land at Highlands Farm, Henley-on-Thames",474192,181318,,5.91346,not owned by a public authority,,permissioned,,,,536,,,,Partially Brownfield site. Forms part of a larger site overall. The  minimum number of net dwellings is based on the capacity calulated in the SHELAA (536). This is because the planning permission of 170 dwellings only relates to part of the site and not the overall site where there is potential for a higher capacity.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Foxcovert Farm, Woodcote",463992,181208,,0.514444,not owned by a public authority,,not permissioned,,,,17,,,,Large majority of site is Brownfield. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land at Wimblestraw Road, Berinsfield",457078,196072,,1.07917,not owned by a public authority,,pending decision,,,,24,,,,Minimum net dwellings is based on the capacity calculated in the SHELAA rather than the planning application which is still pending a decision.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Mongewell Park (Carmel College), Mongewell",460948,187590,,4.20569,not owned by a public authority,,permissioned,,,,166,,,,Partially Brownfield site. Forms part of a larger site overall.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Henley College, Henley-on-Thames",475297,182392,,3.3231,not owned by a public authority,,not permissioned,,,,184,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Lord William's Lower School, Thame",471763,205572,,2.47992,not owned by a public authority,,not permissioned,,,,5,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Chiltern's End, Henley-on-Thames",475139,181810,,0.525395,not owned by a public authority,,not permissioned,,,,27,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,2017-12-22,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land east of Goring Road, Woodcote",464158,181330,,0.461674,not owned by a public authority,,not permissioned,,,,89,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,2017-12-22,,,,
