address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-024,The Cocoa Works Haxby Road,460535,453542,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2.35,not owned by a public authority,,permissioned,,,,258,,,,17/00284/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-002,Pizza Hut Ltd 10 Pavement,460479,451774,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.03,not owned by a public authority,,permissioned,,,,8,,,,17/00835/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-010,The Fleeting Arms 54 Gillygate,460219,452399,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.07,not owned by a public authority,,permissioned,,,,17,,,,17/00580/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-017,Ryedale House 58-60 Piccadilly,460639,451481,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.24,not owned by a public authority,,permissioned,,,,73,,,,16/02022/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-021,Hudson House Toft Green,459759,451619,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.55,not owned by a public authority,,permissioned,,,,127,,,,17/00576/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-015,Coal Yard 11 Mansfield Street,460990,452131,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.16,not owned by a public authority,,permissioned,,,,32,,,,15/01571/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-019,Land Registry James House James Street,461312,451565,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.48,not owned by a public authority,,permissioned,,,,60,,,,17/00474/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-011,Buildmark House George cayley Drive,459205,454817,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.11,not owned by a public authority,,permissioned,,,,8,,,,17/00732/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-008,Former Saxon House 71-73 Fulford Road,460813,450842,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.05,not owned by a public authority,,permissioned,,,,10,,,,15/02888/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-016,Arabesque House Monks Cross Drive Huntington,462443,455162,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.18,not owned by a public authority,,permissioned,,,,56,,,,17/01369/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-006,Rear Of 25 Bootham,460080,452317,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.04,not owned by a public authority,,permissioned,,,,8,,,,17/01445/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-005,The Falcon Tap 94 Micklegate,459842,451594,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.04,not owned by a public authority,,permissioned,,,,10,,,,17/01468/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-012,Smiths Gore 48 Bootham,459955,452355,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.12,not owned by a public authority,,permissioned,,,,11,,,,17/01541/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-020,Environment Agency Coverdale House Aviator Court,458892,454985,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.48,not owned by a public authority,,permissioned,,,,29,,,,17/01570/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-004,Alma House 15 Alma Terrace,460764,450524,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.04,not owned by a public authority,,permissioned,,,,6,,,,17/01763/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,,
