address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/037,"Goitside Urban Village, off Grattan Road, City Centre",415783.2666,433370.8245,,0.62,owned by a public authority,,not permissioned,,,,400,,400,,"The site is in mixed ownership but is identified as being suitable for residential development in the city centre AAP (ref V/1.1) min 400 units. Many parts of the site could come forward for residential, but may involve land assembly in the short term.",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/038,"Market Urban Village, Rawson Road, City Centre",416013.2549,433483.3291,,0.55,owned by a public authority,,not permissioned,,,,200,,200,,Underused Land and buildings including market hall and car parks. The City Centre AAP identified this area as one suitable for mixed use with potential for around 200 new homes (ref M/1.1),01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/039,"Former Yorkshire Water Depot, Leeds Road, City Centre",416860.1558,432955.122,,1.19,unknown ownership,,not permissioned,,,,400,,400,,Cleared site currently in use as temporary car park. Outline planning permission was approved in  2010 for mixed use to include 400 flats but this has now expired. The land has recently sold but the site is identified in the city centre AAP as a site for mixed use,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/042,"Thornton Road north, City Centre",415606.0562,433263.2965,,0.4,mixed ownership,,not permissioned,,,,100,,100,,Land partially in use for storage and car wash. The land is identifed in the City centre AAP with residential potential of around 100 units.It is understood that one of the landowners intends to seek planning permission in the near future. AAP ref V/1.10,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/045,"North Brook Stree/Leeming Street, City Centre",416539.8446,433646.5694,,3.16,mixed ownership,,not permissioned,,,,600,,600,,The site is identified in the city centre AAP for residential use with a mimimum unit threshold of 600 units (ref CH/1.1),01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/047,"Westgate/Grattan Road, City Centre",415998.1234,433263.5367,,0.12,unknown ownership,,not permissioned,,,,80,,80,,"Former office building, now vacant. The site has had planning permission previously but this has now expired. The site appears in the City Centre AAP (ref M/1.4) as having potential for around 80 units",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/048,"148-151 Sunbridge Road, City Centre",415843.4059,433132.4471,,0.24,not owned by a public authority,,permissioned,,,,74,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/050,"31-35 Piccadilly, City Centre",416240.0645,433366.0028,,0.07,unknown ownership,,not permissioned,,,,7,,18,,Permission for 68 units has expired and a renewal was withdrawn with no further applications since. The site remains suitable for residential development.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/069,"Clifford Street Car Park, City Centre",416411.062,432518.5554,,0.35,owned by a public authority,,not permissioned,,,,225,,225,,Site is identified in the city centre AAP  (ref SG/1.2) as having residential potential for around 225 units as part of a mixed use scheme.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/073,"Yorkshire Stone Yard and Mill, Thornton Road/Lower Grattan Road, City Centre",415753.2296,433138.7268,,0.3,not owned by a public authority,,permissioned,,,,88,,0,,The site is likely to have further potential,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/074,"Sunwin House, Godwin Street/Sunbridge Road, City Centre",416111.4698,433049.2179,,0.39,not owned by a public authority,,not permissioned,,,,50,,50,,Vacant former department store and service yard identified in the city centre AAP for mixed use (ref V/1.9) with further residential potential of 50 units. Part of the building has permission and is being converted to offices for neighbouring business. The remainder has residential potential,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/076,"Burnett Street Car Park, City Centre",416929.3582,433320.1672,,0.31,owned by a public authority,,not permissioned,,,,50,,50,,Surface Car Park. The site is identified in the City Centre AAP (ref CH/1.5) as a site with residential potential of around 50 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/078,"East Parade Car Park, City Centre",416880.7667,433068.5236,,0.14,not owned by a public authority,,not permissioned,,,,40,,40,,Surface Car Park identified in the city centre AAP (ref CH/1.7) as having residential potential for around 40 units. The site has had recent interest.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/081,"Wilton Car park and buildings, City Centre",416016.9801,432708.8692,,0.42,unknown ownership,,not permissioned,,,,50,,50,,"The site is identified in the City Centre AAP as a site with residential potential, possibly through conversion where around 50 units are expected",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/085,"112 Thornton Road, City Centre",415840.4106,433075.8056,,0.02,not owned by a public authority,,permissioned,,,,13,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/086,"43 Darley Street, City Centre",416229.8289,433308.8715,,0.03,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/089,"Arndale House, Charles Street, city centre",416457.203,433108.6766,,0.21,not owned by a public authority,,permissioned,,,,126,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/090,"Law Russell House, 63 Vicar Lane",416758.6186,433129.5677,,0.08,not owned by a public authority,,permissioned,,,,70,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/092,"126-128 Thornton Road, City Centre",415806.8249,433100.4398,,0.04,not owned by a public authority,,permissioned,,,,16,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/093,"153 Sunbridge Road, City Centre",415817.8288,433168.9888,,0.04,not owned by a public authority,,permissioned,,,,40,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/095,"Land west of Wharf Street, City Centre",416659.3731,433652.3951,,0.49,unknown ownership,,not permissioned,,,,100,,100,,Site identified by canal road AAP ref CH/1.8,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/096,"Cathedral Quarter, City Centre",416728.9723,433453.0875,,0.7,unknown ownership,,permissioned,,,,77,,0,,Site identified by City centre AAP (ref CH/1.3) with capacity of at least 100 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/097,"Church Bank/Peckover Street, City Centre",416772.4687,433248.8996,,0.08,unknown ownership,,not permissioned,,,,20,,20,,Land identified by city centre AAP (CH/1.10) for at least 20 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/098,"Church Bank/Vicar Lane, City Centre",416700.849,433182.4074,,0.29,not owned by a public authority,,pending decision,,,,20,,20,,Site identified by city centre AAP (ref CH/1.9) for at least 20 units with listed building consent order pending for conversion to 110 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/099,"Gatehaus 2, City Centre",416907.8528,433046.3236,,0.14,unknown ownership,,not permissioned,,,,20,,20,,Land identified by city centre AAP (ref CH/1.11) for at least 20 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/100,"Stone Street Car Park, City Centre",416277.4739,433477.2046,,0.1,unknown ownership,,not permissioned,,,,100,,100,,The site is identified in the city centre AAP (ref M/1.3) for  100 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CC/101,"Well Street, City Centre",416741.2638,433087.3149,,0.09,not owned by a public authority,,permissioned,,,,59,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/012,"Livingstone Road, Bolton Woods",415874.7852,435909.3585,,1.4,owned by a public authority,,permissioned,,,,59,,0,,details pending consideration,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/014,"Bolton Woods Quarry, Bolton Woods",416329.2612,436083.1211,,29.79,mixed ownership,,pending decision,,,,1000,,1000,,Site identified in the Shipley and Canal Road corridor AAP (ref NBWQ1) as suitable for residential development of 1000 homes.  An outline application is pending for700 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/020,"Dockfield Road northside, Shipley",415143.4282,437917.4681,,0.54,unknown ownership,,not permissioned,,,,45,,45,,Site has expired permission and is now identified in the Shipley and Canal Road corridor AAP (ref DF4) with neigbouring DF5 as a site suittble for at least 90 units. The owners current intentions are not known.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/025,"Dockfield Road, Shipley",415256.2111,437837.5926,,0.69,not owned by a public authority,,not permissioned,,,,32,,61,,Building in manufacturing use with expired planning permission. The site is suitable for residential use but also for retention for employment use. The Shipley and canal road AAP (ref DF6) identifed this building for residential redevelopment based on it having former permission.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/030,"Atkinson Street, Shipley",414759.8193,437607.8515,,0.02,not owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/031,"Briggate, Shipley",414941.0352,437673.9215,,0.13,unknown ownership,,not permissioned,,,,20,,20,,Cleared site. The owners present intentions are unknown. The site is identified in the Shipley and canal road AAP  with a target yield of 20 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/033,North Avenue. Manningham,415846.9754,434794.1742,,0.8,unknown ownership,,not permissioned,,,,30,,30,,The landowner states the site will be available for residential but is currently in use. The site is identified in the canal road AAP as ref NBW6 with a target yield of 30 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/034,"Frizinghall Road, Frizinghall",415280.7986,435962.3184,,0.76,not owned by a public authority,,permissioned,,,,42,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/035,"Dock Lane/Canal side, Shipley",415562.2629,437990.8308,,2.06,not owned by a public authority,,permissioned,,,,114,,0,,An application is pending for 81 units. The site is identified in the Shipley and canal road corridor AAP as site DF1.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/036,"Victor Mills, Bolton hall Road, Bolton Woods",415921.757,436188.1541,,0.83,unknown ownership,,not permissioned,,,,35,,35,,Site with expired planning permission. The site is identified in the Shipley and canal road corridor AAP as a site for residential use and a target yield of 35 units (ref NBW4),01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/038,"Valley Road, Shipley",415113.0734,436574.5458,,0.76,owned by a public authority,,pending decision,,,,30,,30,,Cleared site.  An application is currently pending for 38 units.  The site is identified in the AAP under ref NBW5 for 30 units min,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/039,"Buildings in Market Square, Shipley",414748.9781,437476.3563,,1.15,mixed ownership,,not permissioned,,,,25,,25,,Capacity exists to accommodate residential units in vacant floorspace above shops. The area is identified in the Shipley and canal road corridor  AAP as suitable for around 25 units.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/040,"Market Street and Otley Road, Shipley",414816.9506,437374.314,,0.49,owned by a public authority,,not permissioned,,,,50,,50,,Site identified in the Shipley and Canal road corridor AAP as a site for redevelopment which could include residential development at a target of 50 units (ref STC4). Owner intentions not currently known,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/041,"Dock Lane, Shipley",415404.7123,437981.1278,,0.15,not owned by a public authority,,not permissioned,,,,15,,15,,The site is identified in the canal road AAP for15 units ref DF8,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/046,"1-7 Leeds Road/Dock Lane, Shipley",415279.8696,437592.7766,,0.14,not owned by a public authority,,permissioned,,,,31,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/047,Land between Leeds Road and Dock Lane,415247.1917,437629.7361,,0.71,unknown ownership,,not permissioned,,,,60,,60,,Site identified in the Shipley and canal road AAP (ref DF3) as  suitable for residential led mixed use. The number of units targeted as 60. An outline application for 60 units was withdrawn in October 2016. There is an expectation that a new application will be submitted soon,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CR/048,"Station Road, Shipley",414935.7625,437435.1899,,0.3,unknown ownership,,not permissioned,,,,50,,50,,Land identifed by the canal road AAP as a residential site for around 50 units. An application for residential development was withdrawn in  2015 but the expectation is that a resubmission will be made,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CU/001,"Halifax Road, Cullingworth",406508.8697,436491.239,,1.86,not owned by a public authority,,permissioned,,,,53,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,CU/004,"Cullingworth Mill, Cullingworth",406828.659,436684.4071,,1.17,not owned by a public authority,,not permissioned,,,,43,,52,,Imposing mill buildings  which could be converted together with new build  to the rear. The landowners are working toward bringing the site forward,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,DH/016,"Station Road, Denholme",407445.6164,433792.9708,,4.38,not owned by a public authority,,permissioned,,,,80,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,HA/005,"Ebor Mills, Ebor Lane, Haworth",403679.47,437627.5349,,1.18,not owned by a public authority,,not permissioned,,,,43,,53,,Mill buildings in partial use. There has been recent interest in bringing this site forward for residential conversion.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,HA/009,"Bridgehouse Mill, Haworth",403549.4488,436677.2208,,4.29,not owned by a public authority,,permissioned,,,,122,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,HA/010,"Ivy Bank Lane, Haworth",403407.171,436780.9111,,1.16,not owned by a public authority,,not permissioned,,,,43,,52,,Cleared land with expired permission for residential development. There has been recent interest and a new application is expected shortly,01/11/2017,01/11/2017,,,
