address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"FORMER AQUATICS CENTRE, 201 HIGHLAND ROAD AND 197 AND LAND AT REAR",,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-087.pdf,0.25,,,Permissioned,,,,7,,,,,27/09/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,LAND SOUTH OF MARINA KEEP,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-088.pdf,0.19,,,Not permissioned,,,,15,,,,"""Promoted through SHLAA call for sites. The site has considerable contaminated land issues. The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",28/09/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,NORTH END KWIKSAVE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-091.pdf,0.17,,,Not permissioned,,,,10,,,,,29/09/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,108 - 112  ELM GROVE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-096.pdf,0.04,,,Permissioned,,,,15,,,,,02/10/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,251 - 253  NEW ROAD (GOSPORT METAL TREATMENT),,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-125.pdf,0.06,,,Permissioned,,,,8,,,,,21/10/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,GARAGES ADJACENT TO 1A ST CHADS AVENUE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-145.pdf,0.06,,,Pending decision,,,,6,,,,,02/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,WIGHTLINK CAR PARK,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-165.pdf,0.35,,,Not permissioned,,,,60,,,,"""Promoted through SHLAA call for sites. The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",13/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,PORTSMOUTH MAIL CENTRE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-166.pdf,0.5,,,Not permissioned,,,,150,,,,"""Promoted through SHLAA call for sites""",14/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,BRUNEL HOUSE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-168.pdf,0.27,,,Permissioned,,,,150,,,,,16/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,EAST LODGE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-169.pdf,1.18,,,Permissioned,,,,50,,,,,17/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,THE NEWS CENTRE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-183.pdf,2.54,,,Not permissioned,,,,100,,,,,20/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,ST JAMES HOSPITAL,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-185.pdf,33.13,,,Not permissioned,,,,444,,,,"""Promoted through SHLAA call for sites""",22/11/2016,18/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,UNITY HALL AND DEAF CENTRE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-186.pdf,0.2,,,Permissioned,,,,70,,,,,23/11/2016,18/12/2017,,,
