address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,COSHAM POLICE STATION/ HEALTH CENTRE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.28,,,Not permissioned,,,,50,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,PCMI SIGNS,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.74,,,Not permissioned,,,,50,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,CITY RECORDS OFFICE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.39,,,Not permissioned,,,,91,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,MIDDLE STREET,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.03,,,Pending decision,,,,20,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,WINGFIELD HOUSE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.28,,,Pending decision,,,,200,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,REAR OF 40 HIGH STREET,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.02,,,Permissioned,,,,5,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,208-220 COMMERCIAL ROAD & 7-13 CRASSWELL STREET,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.09,,,Not permissioned,,,,20,,,,,208-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"PORTLAND HOTEL, 38 KENT ROAD",,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.13,,,Permissioned,,,,12,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,REAR OF ODEON CINEMA 92/96 LONDON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.27,,,Permissioned,,,,15,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,GARAGES ADJACENT TO 1A ST CHADS AVENUE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.06,,,Pending decision,,,,6,,,,,2017-12-18,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,FORMER AMBULANCE STATION LAND ADJACENT TO THE HARBOUR CAR PARK,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.04,,,Permissioned,,,,11,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,BRUNEL HOUSE 42 THE HARD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.22,,,Permissioned,,,,153,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,ENTERPRISE HOUSE ISAMBARD BRUNEL ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.19,,,Permissioned,,,,30,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,PUBLIC HOUSE 127 ST MARYS ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.05,,,Permissioned,,,,6,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,GARAGE AND WORKSHOPS TRAFALGAR PLACE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.04,,,Permissioned,,,,6,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,32 WESTERN PARADE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.04,,,Permissioned,,,,7,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"FLOORS 1,2 &3, 101 COMMERCIAL ROAD",,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.01,,,Permissioned,,,,9,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,11 OSBORNE ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.03,,,Permissioned,,,,5,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,235-249 GOLDSMITH AVENUE,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.33,,,Permissioned,,,,70,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,158-160 LONDON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.07,,,Permissioned,,,,6,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,FORMER SOUTHSEA COMMMUNITY CENTRE KING STREET,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.08,,,Permissioned,,,,23,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,DIANE RUSSEL COURT 81 KINGSTON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.05,,,Permissioned,,,,9,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,229-231 FIRST AND SECOND FLOOR COMMERCIAL ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.03,,,Permissioned,,,,6,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,UNITS 8-10 PORTSMOUTH ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.04,,,Permissioned,,,,6,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,FORMER KINGSTON PRISON MILTON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,2.66,,,Not permissioned,,,,230,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,158 AND LAND AT REAR OF 154-172 SOUTHAMPTON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.81,,,Permissioned,,,,29,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,8 QUEENS ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.04,,,Permissioned,,,,8,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,106 & 108 QUEENS ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.05,,,Permissioned,,,,7,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,251-253 NEW ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.06,,,Permissioned,,,,9,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,170 MILTON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.08,,,Permissioned,,,,9,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"LAND ADJ TO CATHERINE HOUSE, STANHOPE ROAD",,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.35,,,Pending decision,,,,147,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,46A LEALAND ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.14,,,Permissioned,,,,7,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"WEST COURT, HIGHLAND ROAD",,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.08,,,Permissioned,,,,6,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,SOUTHSEA POLICE STATION,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.28,,,Permissioned,,,,18,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,"GARAGES, SERPENTINE ROAD",,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.09,,,Permissioned,,,,7,,,,,2018-12-12,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/unitary-authority/portsmouth,Portsmouth City Council,,LAND R/O 244-248 SOUTHAMPTON ROAD,,,https://www.portsmouth.gov.uk/ext/development-and-planning/planning/brownfield-land-register,0.21,,,Permissioned,,,,10,,,,,2018-12-12,2018-12-12,,,
